Source,Target,Type,Weight
FranConan,EffendyYosep,Undirected,1
TanSu-Ming,BrendaPek,Undirected,1
CherylTang,IsisKoh,Undirected,1
JessicaShen,Mr.Sivadas,Undirected,1
LowYuenWei,EffendyYosep,Undirected,1
SereneChen,ChenFengQin,Undirected,1
MargaretTeo,JosephNg,Undirected,1
Dick,Kit,Undirected,1
KhooSimEng,LeeSiaAng,Undirected,1
ChongTzeChien,MarkHomer,Undirected,1
ChongTzeChien,SuzielahwatiShamsudin,Undirected,1
ChanManLoon,ChewKengKiat,Undirected,1
KokHengLeun,JeanChay,Undirected,1
DianeOng,AudreyWong,Undirected,2
MelinaNathan,CelineChow,Undirected,1
JeffChen,EmilyBong,Undirected,1
FongChoonSam,TanSiewHoon,Undirected,1
VerenaTay,LimAiLing,Undirected,2
GraceFoo,DeliciaTan,Undirected,4
LimJenErh,MonggurTumbuck,Undirected,3
ThioLayHoon,ThomasThian,Undirected,2
RichardTan,CassendraLim,Undirected,1
OvidiaYu,WongMeiLeng,Undirected,2
VerenaTay,HemanChong,Undirected,1
Mohd.FitaHelmib.Tahir,JeanNg,Undirected,1
AdelynYeo,PatrickLiew,Undirected,1
EveTan,Sha,Undirected,2
SolFoo,KennethWong,Undirected,2
PearlPwee,LuoRenhao,Undirected,1
AlvinTan,DavidEliathamby,Undirected,1
LynnWong,FouridineAng,Undirected,1
SuvenChan,TayMeishuang,Undirected,1
NatalieLim,TayJiamei,Undirected,1
Mira,LisaMarie,Undirected,2
P.Koki,PearlPwee,Undirected,1
ClarisseNg,JosephNg,Undirected,5
AbdulLatiffAbdullah,CarolineFernandez,Undirected,1
GeraldineYeo,Mira,Undirected,5
SimPernYiau,JenniferChue,Undirected,2
JoanneChua,ChongSheauLu,Undirected,4
RaniMoorthy,MabelLee,Undirected,1
PearlSamuel,MarkNaidu,Undirected,1
AaronChenDeneng,AlexNgShihChian,Undirected,1
MichelleChia,RichardTan,Undirected,1
QuekSweeChong,PaulFitzpatrick,Undirected,2
AlvinTan,OmarLebby,Undirected,1
HareshSharma,MelvinWong,Undirected,1
TangFuKuen,MrFoo,Undirected,1
V.Ravindran,LeeWengChoy,Undirected,1
RydwanAnwar,DennisTan,Undirected,5
AnnieTan,DeeYeo,Undirected,2
IsmailIshak,ThioLayHoon,Undirected,1
ShawnLau,JuliusFoo,Undirected,1
KokHengLeun,RajeshKrisnamuti,Undirected,2
MaryLooYinHeng,TanChongBoon,Undirected,1
SongDeliang,LeeShyhJih,Undirected,2
YewThianHock,MayadiMohd,Undirected,1
SimPernYiau,DennisTan,Undirected,2
GeneSharudyn,AshleyLim,Undirected,1
JenniferChue,YeoShuYin,Undirected,4
WongYuenSan,LangleyChung,Undirected,1
SuvenChan,FrontofHouse:KennyLow,Undirected,1
EileenRatulangi,JoshunaHong,Undirected,1
AlfianSa'at,ChongTzeChien,Undirected,2
LowKahWei,JasmineGoh,Undirected,1
ImogenSmith,JosephinePeter,Undirected,1
WilliamShakespeare,ElvinChing.WeeKhim,Undirected,1
RobinWilson,AlvinTan,Undirected,1
GeraldineYeo,MariaGotoking,Undirected,1
LindaTan,GeraldineYeo,Undirected,1
BenjaminHo,Maryann,Undirected,2
SabrinaLee,AlanLim,Undirected,4
TanPeiHwee,GillianWoon,Undirected,1
GeneSharudyn,HossanLeong,Undirected,1
ClaireJaffray,EmilyBong,Undirected,1
IsmailIshak,YangJoe-Hynn,Undirected,1
KenLow,EugeneGoh,Undirected,1
VincentChia,AnnieYim,Undirected,1
LisaMarieTan,KelvinAng,Undirected,3
AngLaiLee,Tricia,Undirected,1
HossanLeong,JanetLiu,Undirected,3
ElviraHolmberg,SabrinaLee,Undirected,2
LoongSengOnn,TasnimKRangwala,Undirected,1
KuangFarong,AndrewKoh,Undirected,8
RobinGoh,KarenLoh,Undirected,1
AndrewKoh,JeffreyChew,Undirected,3
KohYangHuang,ChristopherTownsend,Undirected,1
VincentChia,ElizabethdeRoza,Undirected,1
LimEeChiat,SimPernYiau,Undirected,2
FelixChan,GeraldineSoh,Undirected,1
LeeTuckLeong,TracyKohAndyLim,Undirected,3
RavinaKohli,AnitaAng,Undirected,1
PatriciaTeng,BernardFoong,Undirected,1
AnnMeijer,ChanManLoon,Undirected,1
V.Ravindran,CindyChan,Undirected,1
ElviraHolmberg,RichardTan,Undirected,3
TheresaTan,JuliusFoo,Undirected,1
SamuelWee,BabesConde,Undirected,1
TanSu-Ming,AmyTang,Undirected,1
LamHoiLit,MrJames,Undirected,1
AlvinTan,PatriciaSchirmer,Undirected,1
AlvinTan,WongChewChin,Undirected,2
LeowWeiJen,RogerWinder,Undirected,1
LisaMarieTan,JuliusFoo,Undirected,2
OvidiaYu,LimMeiYin,Undirected,2
LowKahWei,JulietLee,Undirected,1
DorothyPng,JoannaGoh,Undirected,1
MaltiLalwani,JackyToh,Undirected,2
PackirMohideen,AmandaQuekChewPing,Undirected,1
RoseNg,Derick,Undirected,1
GeraldineYeo,AntheaLim,Undirected,1
ThioLayHoon,KumYoke,Undirected,2
AlvinTan,Anand,Undirected,1
MichaelD'Cruz,GerardLee,Undirected,1
Parames,ZhouSuli,Undirected,4
PatriciaSchirmer,TrinaSavage,Undirected,1
SamanthaYeo,GaneshKalyanam,Undirected,1
JosephinePeter,DanielBoey,Undirected,1
JuliusFoo,PatriciaTeng,Undirected,2
RavinaKohli,KathyTan,Undirected,1
LoongSengOnn,Terence,Undirected,1
RavinaKohli,SheelaNarayanan,Undirected,1
SitaRamamurthy,SereneChen,Undirected,1
Aidli'Alin'Mosbit,BenjaminNg,Undirected,1
GraceFoo,GilbertLandras,Undirected,4
RogerWinder,SateshKumar,Undirected,1
AshrafMohamaed,AdrianLim,Undirected,1
Aidli'Alin'Mosbit,JuliusFoo,Undirected,3
MabelLee,TangFuKuen,Undirected,1
MaltiLalwani,JosefNg,Undirected,1
AnnMeijer,BernardFoong,Undirected,1
CordeliaFernandez,HareshSharma,Undirected,1
NeilSimon,CherylTang,Undirected,1
DavidTan,LowThianLing,Undirected,1
ChewKengKiat,SandyBey,Undirected,1
JoannaGoh,MichelleLee,Undirected,1
AbdulLatiff,JulietChia,Undirected,2
KohYangHuang,CelineChow,Undirected,1
GillianStephens,RachelTham,Undirected,3
GenevieveYip,GeraldineSoh,Undirected,1
HanifKureishi,AlexVolckhausen,Undirected,1
RachelTham,LohJinHow,Undirected,1
JuliusFoo,SandyBey,Undirected,1
HareshSharma,DorothyPng,Undirected,3
MariaBteJuahir,CharmaineTan,Undirected,1
HanifKureishi,AugustineWong,Undirected,1
ClarisseNg,DorisTeo,Undirected,4
BenjaminNg,CindyChan,Undirected,1
LimJenErh,TeoMuiLi,Undirected,1
TanTanMei,IrisTan,Undirected,1
FongChoonSam,GaelLee,Undirected,1
