Source,Target,Type,Weight
OdeTyas,EarlyFebriana,Undirected,1
AndreNurLatif,JamalElTriepot,Undirected,1
WindiKurniawan,NaomiSrikandi,Undirected,1
RetnoRatihDamayanti,JamalElTripot,Undirected,1
PopokTriWahyudi,Suryandi,Undirected,1
KusworoBayuAji,MitaNoormasari,Undirected,1
AgungSaptonoWibowo,TriYogaYudaAsmara,Undirected,1
YudiTajudin,RiniTitiYuliati,Undirected,1
SapardiJokoDamono,GunawanMaryanto,Undirected,1
Jamal,Shinta,Undirected,1
Kristiawan,Sugiarto,Undirected,1
SriQadariatin,NurulHadi,Undirected,1
WindiKurniawan,LoubnaDzakiahHarabap,Undirected,1
Suhardani,FayM.Faizin,Undirected,1
RetnoRatihDamayanti,AlexanderAdhiKurniawan,Undirected,1
BernadetaVerryHandayani,Eko,Undirected,1
SuyatnaAnirun,YudiTajudin,Undirected,1
GunturSuatmaji,Kristiawan,Undirected,1
YudiTajudin,EarlyFebriana,Undirected,2
YudiTajudin,BambangTokoWitjaksono,Undirected,1
FayM.Faizin,IwanRS,Undirected,1
BernadetaVerryHandayani,PopokTriWahyudi,Undirected,1
RiskySummerbee,NaomiSrikandi,Undirected,1
BernadetaVerryHandayani,Juliandi,Undirected,1
AgungBungsu,IwanRS,Undirected,1
SriQadariatin,JoaquinAlvaresQuintero,Undirected,1
DyahArumRetnowati,SriQadariatin,Undirected,1
RetnoRatihDamayanti,Ninok,Undirected,1
RetnoRatihDamayanti,TeguhEswe,Undirected,1
RetnoRatihDamayanti,OdeTyas,Undirected,1
GunturSuatmaji,RiniTitiYuliati,Undirected,1
SriQadariatin,Shinta,Undirected,1
Kristiawan,Baba,Undirected,1
AndreNurLatif,NurulHadi,Undirected,2
KusworoBayuAji,LandungSimatupang,Undirected,1
RetnoRatihDamayanti,AbrahamSukarnoPoespo,Undirected,1
NurulHadi,Dhani,Undirected,2
SamuelIndratma,VidaLM,Undirected,2
BambangTokoWitjaksono,AgungBungsu,Undirected,1
LandungSimatupang,MuhammadMarzuki,Undirected,1
ErythrinaBaskoro,AgungCiptadi,Undirected,1
BernadetaVerryHandayani,Dhani,Undirected,2
JoaquinAlvaresQuintera,Sugiarto,Undirected,1
SuyatnaAnirun,NurulHadi,Undirected,1
Ikrar,KartikaSanti,Undirected,1
PrimaHermawati,AbrahamSukarnoPoespo,Undirected,1
Bungsu,NurlitaTutiPuspandriaSyalala,Undirected,1
Suhardani,NaomiSrikandi,Undirected,1
Lakonde,TriSugiharto,Undirected,1
GoethengIkuAhkin,TriSugiharto,Undirected,1
GunawanMaryanto,LoubnaDzakiahHarabap,Undirected,1
GunawanMaryanto,NurulHadi,Undirected,2
Sudi,AndreNurLatif,Undirected,2
LandungSimatupang,AndreNurLatif,Undirected,1
Juliandi,GoethengIkuAhkin,Undirected,1
BernadetaVerryHandayani,GunawanMaryanto,Undirected,4
SandiEkayuda,JamalElTriepot,Undirected,1
ApriliaYohana,AbrahamSukarnoPoespo,Undirected,1
WindiKurniawan,MsFauzi,Undirected,1
Dhani,Sugiarto,Undirected,1
YudiTajudin,KusworoBayuAji,Undirected,4
TriYogaYudaAsmara,YudiTajudin,Undirected,1
BernadetaVerryHandayani,AgungBungsu,Undirected,1
AgungSaptonoWibowo,YudiTajudin,Undirected,1
ErythrinaBaskoro,TriSugiharto,Undirected,2
NurulHadi,Imron,Undirected,1
EarlyFebriana,A.Y.Maharshi,Undirected,1
Serafin,AndreNurLatif,Undirected,1
JamalElTripot,FayM.Faizin,Undirected,1
PopokTriWahyudi,ErythrinaBaskoro,Undirected,1
AgungBungsu,NaomiSrikandi,Undirected,1
VidaLM,LoubnaDzakiahHarabap,Undirected,1
RetnoRatihDamayanti,Baba,Undirected,1
BaskoroBudhiDaramawan,PurnawanAndra,Undirected,1
Black,AdiMarsono,Undirected,1
Baba,Sugiarto,Undirected,1
Dhani,OdeTyas,Undirected,1
Imron,HeruPielS.,Undirected,1
SuyatnaAnirun,KusworoBayuAji,Undirected,1
GunawanMaryanto,Sugiarto,Undirected,1
LoubnaDzakiahHarabap,KartikaSanti,Undirected,1
GunawanMaryanto,DewiMauludiahSari,Undirected,2
DavidCampton,NurlitaTutiPuspandria,Undirected,2
