Source,Target,Type,Weight
MikeyTai,DhineshPradhan,Undirected,1
GowryPaary,AmindaFaradilla,Undirected,1
BelindaRichardson,XiaoTeng,Undirected,2
DatoJohariSalleh,SafiaHanifah,Undirected,1
NurArinaHamzah,AngelLee,Undirected,1
JessicaHo,NicholasAng,Undirected,1
SeshadriKalimuthu,MayaTanAbdullah,Undirected,1
ChewSieTheng,FooI-Wei,Undirected,1
LornaHoong,AdrianLim,Undirected,1
SitiFarrahAbdullah,ChanWenLi,Undirected,1
LooJia-Wei,MohdHanifbinSidik(Dara),Undirected,1
TengKy-Gan,MarkBeaudeSilva,Undirected,3
JoannaSoh,IvanGan,Undirected,1
SaniZainalAbidin,RachelJenagaratnam,Undirected,1
GlamoriqueArshad,TracyTanI-Lian,Undirected,1
MarkWager,PremKumar,Undirected,1
MariaYasmin,Glamorique,Undirected,1
NurAfifiMohamedTaib,MuhammadFarhanBinMohdJufry,Undirected,1
LimChuangYik,ChoyLeRoy,Undirected,1
ChristopherLing,CalvinTan,Undirected,1
StephanieOliviaVanDenDriesey,JefferyHo,Undirected,1
SitiFarrahAbdullah,YongHowKeen,Undirected,2
WilliamYap,JodeJames,Undirected,1
EdmundWong,,Undirected,1
HelenaFoo,ShanthiniVenugopal,Undirected,1
KevinLarken,JodeJames,Undirected,3
CharisDingSueFei,SyatirahSafran,Undirected,1
AxelLee,SyatirahSafran,Undirected,1
AbdulQaharAqilah,MervynRajManikam,Undirected,1
KhairulNizamb.Nazri,NicholasAng,Undirected,1
FarizaAriffin,ShanthiniVenugopal,Undirected,1
SheenaBaharudin,JamesWu,Undirected,1
MarkBeaudeSilva,JessicaLoo,Undirected,1
MariamSriCahaya,ChanWingLeong,Undirected,1
TabithaLam,NickDorian,Undirected,1
HughCardiff,SydrahMustaph,Undirected,1
NelsonWongCheongLum,AngelLee,Undirected,1
ChristinaOrow,Justin,Undirected,1
FarahRani,KeeThuanChye,Undirected,2
KamrulHussin,MohdKamarulzamanTaib,Undirected,1
NorziziZulkifli,Asrulfaizal,Undirected,1
SharleneRani,RaymondKong,Undirected,1
PuiTheng,VivianChan,Undirected,1
ShobanaSeelah,ShanthiniVenugopal,Undirected,1
RezaZainalAbidin,GavinYap,Undirected,1
HunterLeow,SharanyaRadhakrishnan,Undirected,1
DatoUsmanAwang,XiaoTeng,Undirected,1
AriRatos,JonathanOh,Undirected,2
Shern,KamaruzzamanBM.SultanAlaudin,Undirected,1
Kim,PiniTheng,Undirected,1
SufiAshrafBMohdAzman,SitiAmellia,Undirected,1
ZalfianFuzi,RyanLeeBhaskaran,Undirected,1
U-Jean,GowryPaary,Undirected,1
YongHowKeen,AaronChew,Undirected,2
JillianToyad,JamesWu,Undirected,1
PayalVashist,AndrewWong,Undirected,1
JamesKan,NikFaizalbinHazmi,Undirected,1
NelsonWongCheongLum,NgYuetSum,Undirected,1
JoelWong,AnnetteChristie,Undirected,1
PaulWongKeiVan,NurulAinJamius,Undirected,1
JermeParisse,LucyThackeray,Undirected,1
LeahSams,NurulAinJamius,Undirected,1
NalinaSamynathan,JoanaPrata,Undirected,2
Az'farrBaginda,KeithGow,Undirected,1
EvelynToh,MichelleCheong,Undirected,1
SeshadriKalimuthu,JoshuaLoo,Undirected,1
NorshilabintiMdIsa,JudyLim,Undirected,1
